State,District,Year,Total_Crimes
UTTAR PRADESH,JALAUN,2014,181
UTTAR PRADESH,JAUNPUR,2014,333
UTTAR PRADESH,JHANSI,2014,363
UTTAR PRADESH,KANNAUJ,2014,333
UTTAR PRADESH,KANPUR DEHAT,2014,446
UTTAR PRADESH,KANPUR NAGAR,2014,1461
UTTAR PRADESH,KASGANJ,2014,227
UTTAR PRADESH,KAUSHAMBI,2014,367
UTTAR PRADESH,KHIRI,2014,544
UTTAR PRADESH,KUSHI NAGAR,2014,323
UTTAR PRADESH,LALITPUR,2014,131
UTTAR PRADESH,LUCKNOW,2014,1971
UTTAR PRADESH,MAHARAJGANJ,2014,257
UTTAR PRADESH,MAHOBA,2014,177
UTTAR PRADESH,MAINPURI,2014,335
UTTAR PRADESH,MATHURA,2014,669
UTTAR PRADESH,MAU,2014,336
UTTAR PRADESH,MEERUT,2014,1374
UTTAR PRADESH,MIRZAPUR,2014,95
UTTAR PRADESH,MORADABAD,2014,884
UTTAR PRADESH,MUZAFFARNAGAR,2014,581
UTTAR PRADESH,PILIBHIT,2014,697
UTTAR PRADESH,PRATAPGARH,2014,615
UTTAR PRADESH,RAIBAREILLY,2014,342
UTTAR PRADESH,RAMPUR,2014,324
UTTAR PRADESH,SAHARANPUR,2014,689
UTTAR PRADESH,SAMBHAL,2014,376
UTTAR PRADESH,SANT KABIRNAGAR,2014,118
UTTAR PRADESH,SHAHJAHANPUR,2014,654
UTTAR PRADESH,SHAMLI,2014,284
UTTAR PRADESH,SHRAWASTI,2014,93
UTTAR PRADESH,SIDHARTHNAGAR,2014,170
UTTAR PRADESH,SITAPUR,2014,677
UTTAR PRADESH,SONBHADRA,2014,103
UTTAR PRADESH,BHADOHI,2014,171
UTTAR PRADESH,SULTANPUR,2014,346
UTTAR PRADESH,UNNAO,2014,790
UTTAR PRADESH,VARANASI,2014,692
UTTARAKHAND,ALMORA,2014,40
UTTARAKHAND,BAGESHWAR,2014,11
UTTARAKHAND,CHAMOLI,2014,25
UTTARAKHAND,CHAMPAWAT,2014,20
UTTARAKHAND,DEHRADUN,2014,314
UTTARAKHAND,HARIDWAR,2014,347
UTTARAKHAND,NAINITAL,2014,180
UTTARAKHAND,PAURI GARHWAL,2014,69
UTTARAKHAND,PITHORAGARH,2014,28
UTTARAKHAND,RUDRA PRAYAG,2014,23
UTTARAKHAND,TEHRI GARHWAL,2014,27
UTTARAKHAND,UDHAMSINGH NAGAR,2014,281
UTTARAKHAND,UTTARKASHI,2014,30
WEST BENGAL,NORTH 24 PARGANAS,2014,3175
WEST BENGAL,SOUTH 24 PARGANAS,2014,4752
WEST BENGAL,ALIPURDUAR,2014,635
WEST BENGAL,ASANSOL-DURGAPUR PC,2014,796
WEST BENGAL,BANKURA,2014,571
WEST BENGAL,BARRACKPUR PC,2014,1702
WEST BENGAL,BIDHANNAGAR PC,2014,564
WEST BENGAL,BIRBHUM,2014,675
WEST BENGAL,BURDWAN,2014,1268
WEST BENGAL,COOCHBEHAR,2014,1281
WEST BENGAL,DAKSHIN DINAJPUR,2014,636
WEST BENGAL,DARJEELING,2014,389
WEST BENGAL,HOOGHLY,2014,1916
WEST BENGAL,HOWRAH G. R. P.,2014,15
WEST BENGAL,HOWRAH PC,2014,1003
WEST BENGAL,HOWRAH RURAL,2014,1172
WEST BENGAL,JALPAIGURI,2014,1064
WEST BENGAL,JHARGRAM POLICE DISTRICT,2014,200
WEST BENGAL,KHARAGPUR G. R. P.,2014,8
WEST BENGAL,KOLKATA,2014,2331
WEST BENGAL,MALDA,2014,1438
WEST BENGAL,MURSHIDABAD,2014,4078
WEST BENGAL,NADIA,2014,2715
WEST BENGAL,PASCHIM MEDINIPUR,2014,1710
WEST BENGAL,PURAB MEDINIPUR,2014,1500
WEST BENGAL,PURULIA,2014,414
WEST BENGAL,SEALDAH G. R. P.,2014,70
WEST BENGAL,SILIGURI G. R. P.,2014,14
WEST BENGAL,SILIGURI PC,2014,759
WEST BENGAL,UTTAR DINAJPUR,2014,1448
ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,2014,74
ANDAMAN & NICOBAR ISLANDS,NORTH & MIDDLE ANDAMAN,2014,39
ANDAMAN & NICOBAR ISLANDS,NICOBAR,2014,2
CHANDIGARH,CHANDIGARH,2014,432
DADRA & NAGAR HAVELI,D&N HAVELI,2014,21
DADRA & NAGAR HAVELI,DAMAN,2014,14
DADRA & NAGAR HAVELI,DIU,2014,1
DELHI,CENTRAL,2014,615
DELHI,CRIME BRANCH,2014,3
DELHI,EAST,2014,1646
DELHI,EOW,2014,2
DELHI,IGI AIRPORT,2014,16
DELHI,METRO,2014,34
DELHI,NEW DELHI,2014,136
DELHI,NORTH,2014,537
DELHI,NORTH-EAST,2014,1749
DELHI,NORTH-WEST,2014,1246
DELHI,OUTER,2014,2079
DELHI,RAILWAY,2014,29
DELHI,SOUTH,2014,2075
DELHI,SOUTH-EAST,2014,1612
DELHI,SOUTH-WEST,2014,1549
DELHI,SPL CELL,2014,0
DELHI,SPUWAC,2014,161
DELHI,VIGILANCE,2014,0
DELHI,WEST,2014,1776
LAKSHADWEEP,LAKSHADWEEP,2014,4
PUDUCHERRY,KARAIKAL,2014,18
PUDUCHERRY,PUDUCHERRY,2014,59
ANDHRA PRADESH,ANANTAPUR,2015,952
ANDHRA PRADESH,CHITTOOR,2015,366
ANDHRA PRADESH,CUDDAPAH,2015,690
ANDHRA PRADESH,EAST GODAVARI,2015,1438
ANDHRA PRADESH,GUNTAKAL RAILWAY,2015,1
ANDHRA PRADESH,GUNTUR,2015,1325
ANDHRA PRADESH,GUNTUR URBAN,2015,874
ANDHRA PRADESH,KRISHNA,2015,1387
ANDHRA PRADESH,KURNOOL,2015,1719
ANDHRA PRADESH,NELLORE,2015,1063
ANDHRA PRADESH,PRAKASHAM,2015,906
ANDHRA PRADESH,RAJAHMUNDRY,2015,435
ANDHRA PRADESH,SRIKAKULAM,2015,460
ANDHRA PRADESH,TIRUPATHI URBAN,2015,228
ANDHRA PRADESH,VIJAYAWADA CITY,2015,641
ANDHRA PRADESH,VIJAYAWADA RAILWAY,2015,22
ANDHRA PRADESH,VISAKHA RURAL,2015,343
ANDHRA PRADESH,VISAKHAPATNAM,2015,902
ANDHRA PRADESH,VIZIANAGARAM,2015,625
ANDHRA PRADESH,WEST GODAVARI,2015,1554
ARUNACHAL PRADESH,ANJAW,2015,0
ARUNACHAL PRADESH,CHANGLANG,2015,21
ARUNACHAL PRADESH,CRIME BRANCH,2015,1
ARUNACHAL PRADESH,DIBANG VALLEY,2015,1
ARUNACHAL PRADESH,KAMENG EAST,2015,12
ARUNACHAL PRADESH,KAMENG WEST,2015,10
ARUNACHAL PRADESH,KURUNG KUMEY,2015,5
ARUNACHAL PRADESH,LOHIT,2015,43
ARUNACHAL PRADESH,LONGDING,2015,0
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,2015,11
ARUNACHAL PRADESH,PAPUM PARE CITY,2015,137
ARUNACHAL PRADESH,PAPUM PARE RURAL,2015,6
ARUNACHAL PRADESH,SIANG EAST,2015,47
ARUNACHAL PRADESH,SIANG UPPER,2015,7
ARUNACHAL PRADESH,SIANG WEST,2015,29
ARUNACHAL PRADESH,SUBANSIRI LOWER,2015,11
ARUNACHAL PRADESH,SUBANSIRI UPPER,2015,26
ARUNACHAL PRADESH,TAWANG,2015,2
ARUNACHAL PRADESH,TIRAP,2015,10
ARUNACHAL PRADESH,SIANG,2015,5
ASSAM,B. I. E. O.,2015,0
ASSAM,BARPETA,2015,2682
ASSAM,BAKSA,2015,374
ASSAM,BONGAIGAON,2015,372
ASSAM,C. I. D.,2015,1
ASSAM,CACHAR,2015,986
ASSAM,CHIRANG,2015,202
ASSAM,DARRANG,2015,1237
ASSAM,DHEMAJI,2015,337
ASSAM,DHUBRI,2015,2021
ASSAM,DIBRUGARH,2015,680
ASSAM,G. R. P.,2015,8
ASSAM,GOALPARA,2015,1096
ASSAM,GOLAGHAT,2015,652
ASSAM,GUWAHATI CITY,2015,1739
ASSAM,HAILAKANDI,2015,668
ASSAM,HAMREN,2015,59
ASSAM,JORHAT,2015,711
ASSAM,KAMRUP,2015,862
ASSAM,KARBI ANGLONG,2015,172
ASSAM,KARIMGANJ,2015,702
ASSAM,KOKRAJHAR,2015,477
ASSAM,LAKHIMPUR,2015,735
ASSAM,MORIGAON,2015,837
ASSAM,DIMA HASAO,2015,32
ASSAM,NAGAON,2015,1486
ASSAM,NALBARI,2015,373
ASSAM,R. P. O.,2015,25
ASSAM,S. T. F.,2015,0
ASSAM,SIBSAGAR,2015,919
ASSAM,SONITPUR,2015,746
ASSAM,TINSUKIA,2015,333
ASSAM,UDALGURI,2015,195
ASSAM,SADIA,2015,34
ASSAM,MAJULI,2015,44
ASSAM,BISWANATH,2015,388
ASSAM,HOJAI,2015,619
ASSAM,SOUTH SALMARA,2015,454
BIHAR,ARARIA,2015,230
BIHAR,ARWAL,2015,123
BIHAR,AURANGABAD,2015,271
BIHAR,BAGAHA,2015,165
BIHAR,BANKA,2015,234
BIHAR,BEGUSARAI,2015,337
BIHAR,BETTIAH,2015,421
BIHAR,BHABHUA,2015,210
BIHAR,BHAGALPUR,2015,397
BIHAR,BHOJPUR,2015,293
BIHAR,BUXAR,2015,214
BIHAR,DARBHANGA,2015,507
BIHAR,GAYA,2015,712
BIHAR,GOPALGANJ,2015,361
BIHAR,JAMALPUR RAILWAY,2015,4
BIHAR,JAMUI,2015,174
BIHAR,JEHANABAD,2015,166
BIHAR,KATIHAR,2015,393
BIHAR,KATIHAR RAILWAY,2015,1
BIHAR,KHAGARIA,2015,227
BIHAR,KISHANGANJ,2015,260
BIHAR,LAKHISARAI,2015,153
BIHAR,MADHEPURA,2015,156
BIHAR,MADHUBANI,2015,498
BIHAR,MOTIHARI,2015,568
BIHAR,MUNGER,2015,111
BIHAR,MUZAFFARPUR,2015,789
BIHAR,MUZAFFARPUR RAILWAY,2015,15
BIHAR,NALANDA,2015,544
BIHAR,NAUGACHIA,2015,109
BIHAR,NAWADAH,2015,263
BIHAR,PATNA,2015,1663
BIHAR,PATNA RAILWAY,2015,27
BIHAR,PURNEA,2015,269
BIHAR,ROHTAS,2015,259
BIHAR,SAHARSA,2015,174
BIHAR,SAMASTIPUR,2015,405
BIHAR,SARAN,2015,521
BIHAR,SHEIKHPURA,2015,113
BIHAR,SHEOHAR,2015,58
BIHAR,SITAMARHI,2015,424
BIHAR,SIWAN,2015,346
BIHAR,SUPAUL,2015,258
BIHAR,VAISHALI,2015,468
BIHAR,ECONOMIC OFFENCES UNIT,2015,0
BIHAR,ANTI TERRORIST SQUAD,2015,0
CHHATTISGARH,BALOD,2015,141
CHHATTISGARH,BALODBAZAR,2015,266
CHHATTISGARH,BALRAMPUR,2015,205
CHHATTISGARH,BEMETRA,2015,117
CHHATTISGARH,BILASPUR,2015,515
CHHATTISGARH,BIZAPUR,2015,29
CHHATTISGARH,DANTEWARA,2015,30
CHHATTISGARH,DHAMTARI,2015,98
CHHATTISGARH,DURG,2015,585
CHHATTISGARH,GARIYABAND,2015,109
CHHATTISGARH,G. R. P. RAIPUR,2015,12
CHHATTISGARH,JAGDALPUR,2015,154
CHHATTISGARH,JANJGIR,2015,327
CHHATTISGARH,JASHPUR,2015,204
CHHATTISGARH,KABIRDHAM,2015,158
CHHATTISGARH,KANKER,2015,152
CHHATTISGARH,KONDAGAON,2015,81
CHHATTISGARH,KORBA,2015,232
CHHATTISGARH,KORIYA,2015,232
CHHATTISGARH,MAHASAMUND,2015,192
CHHATTISGARH,MUNGALI,2015,122
CHHATTISGARH,NARAYANPUR,2015,13
CHHATTISGARH,RAIGARH,2015,367
CHHATTISGARH,RAIPUR,2015,724
CHHATTISGARH,RAJNANDGAON,2015,248
CHHATTISGARH,SARGUJA,2015,180
CHHATTISGARH,SUKMA,2015,17
CHHATTISGARH,SURAJPUR,2015,210
GOA,NORTH GOA,2015,197
GOA,SOUTH GOA,2015,154
GOA,C. I. D.,2015,14
GUJARAT,AHMEDABAD CITY,2015,1066
GUJARAT,AHMEDABAD RURAL,2015,117
GUJARAT,AMRELI,2015,221
GUJARAT,ANAND,2015,265
GUJARAT,ARVALLI,2015,112
GUJARAT,BANASKANTHA,2015,370
GUJARAT,BHARUCH,2015,172
GUJARAT,BHAVNAGAR,2015,194
GUJARAT,BOTAD,2015,72
GUJARAT,CHHOTAUDEPUR,2015,49
GUJARAT,C. I. D. CRIME,2015,0
GUJARAT,DAHOD,2015,251
GUJARAT,DANG,2015,18
GUJARAT,DEVBHUMI DWARKA,2015,74
GUJARAT,GANDHINAGAR,2015,197
GUJARAT,GIR SOMNATH,2015,174
GUJARAT,JAMNAGAR,2015,253
GUJARAT,JUNAGADH,2015,273
GUJARAT,KACHCHH EAST(G),2015,166
GUJARAT,KACHCHH WEST(B),2015,143
GUJARAT,KHEDA,2015,181
GUJARAT,MAHISAGAR,2015,84
GUJARAT,MEHSANA,2015,322
GUJARAT,MORBI,2015,104
GUJARAT,NARMADA,2015,28
GUJARAT,NAVSARI,2015,86
GUJARAT,PANCHMAHAL,2015,152
GUJARAT,PATAN,2015,156
GUJARAT,PORBANDAR,2015,101
GUJARAT,RAJKOT CITY,2015,356
GUJARAT,RAJKOT RURAL,2015,272
GUJARAT,SABARKANTHA,2015,244
GUJARAT,SURAT CITY,2015,502
GUJARAT,SURAT RURAL,2015,106
GUJARAT,SURENDRANAGAR,2015,164
GUJARAT,TAPI,2015,64
GUJARAT,VADODARA CITY,2015,399
GUJARAT,VADODARA RURAL,2015,84
GUJARAT,VALSAD,2015,156
GUJARAT,W.RLY AHMEDABAD,2015,0
GUJARAT,W.RLY VADODARA,2015,14
HARYANA,AMBALA (RURAL),2015,91
HARYANA,AMBALA (URBAN),2015,154
HARYANA,BHIWANI,2015,361
HARYANA,FARIDABAD,2015,973
HARYANA,FATEHABAD,2015,282
HARYANA,G. R. P.,2015,27
HARYANA,GURGAON,2015,959
HARYANA,HISSAR,2015,611
HARYANA,JHAJJAR,2015,330
HARYANA,JIND,2015,295
HARYANA,KAITHAL,2015,309
HARYANA,KARNAL,2015,688
HARYANA,KURUKSHETRA,2015,326
HARYANA,MAHENDERGARH,2015,282
HARYANA,MEWAT,2015,298
HARYANA,PALWAL,2015,363
HARYANA,PANCHKULA,2015,248
HARYANA,PANIPAT,2015,446
HARYANA,REWARI,2015,332
HARYANA,ROHTAK,2015,751
HARYANA,SIRSA,2015,342
HARYANA,SONIPAT,2015,427
HARYANA,YAMUNANAGAR,2015,551
HARYANA,IRRIGATION & POWER,2015,0
HIMACHAL PRADESH,BADDI,2015,56
HIMACHAL PRADESH,BILASPUR,2015,113
HIMACHAL PRADESH,CHAMBA,2015,88
HIMACHAL PRADESH,C. I. D.,2015,0
HIMACHAL PRADESH,G. R. P.,2015,0
HIMACHAL PRADESH,HAMIRPUR,2015,78
HIMACHAL PRADESH,KANGRA,2015,230
HIMACHAL PRADESH,KINNAUR,2015,20
HIMACHAL PRADESH,KULLU,2015,71
HIMACHAL PRADESH,LAHAUL & SPITI,2015,4
HIMACHAL PRADESH,MANDI,2015,189
HIMACHAL PRADESH,SHIMLA,2015,144
HIMACHAL PRADESH,SIRMAUR,2015,127
HIMACHAL PRADESH,SOLAN,2015,52
HIMACHAL PRADESH,UNA,2015,117
JAMMU & KASHMIR,ANANTNAG,2015,258
JAMMU & KASHMIR,AWANTIPORA,2015,61
JAMMU & KASHMIR,BANDIPORA,2015,85
JAMMU & KASHMIR,BARAMULLA,2015,198
JAMMU & KASHMIR,BUDGAM,2015,135
JAMMU & KASHMIR,CRIME JAMMU,2015,1
JAMMU & KASHMIR,CRIME SRINAGAR,2015,0
JAMMU & KASHMIR,DODA,2015,70
JAMMU & KASHMIR,GANDERBAL,2015,99
JAMMU & KASHMIR,HANDWARA,2015,104
JAMMU & KASHMIR,JAMMU,2015,492
JAMMU & KASHMIR,KARGIL,2015,5
JAMMU & KASHMIR,KATHUA,2015,152
JAMMU & KASHMIR,KISHTWAR,2015,39
JAMMU & KASHMIR,KULGAM,2015,175
JAMMU & KASHMIR,KUPWARA,2015,147
JAMMU & KASHMIR,LEH,2015,7
JAMMU & KASHMIR,POONCH,2015,87
JAMMU & KASHMIR,PULWAMA,2015,77
JAMMU & KASHMIR,RAILWAYS JAMMU,2015,1
JAMMU & KASHMIR,RAILWAYS KASHMIR,2015,0
JAMMU & KASHMIR,RAILWAYS KATRA,2015,0
JAMMU & KASHMIR,RAJOURI,2015,208
JAMMU & KASHMIR,RAMBAN,2015,74
JAMMU & KASHMIR,REASI,2015,76
JAMMU & KASHMIR,SAMBA,2015,42
JAMMU & KASHMIR,SHOPIAN,2015,83
JAMMU & KASHMIR,SOPORE,2015,127
JAMMU & KASHMIR,SRINAGAR,2015,473
JAMMU & KASHMIR,UDHAMPUR,2015,87
JHARKHAND,BOKARO,2015,494
JHARKHAND,CHAIBASA,2015,173
JHARKHAND,CHATRA,2015,187
JHARKHAND,DEOGHAR,2015,559
JHARKHAND,DHANBAD,2015,390
JHARKHAND,DHANBAD RAILWAY,2015,16
JHARKHAND,DUMKA,2015,202
JHARKHAND,GARHWA,2015,270
JHARKHAND,GIRIDIH,2015,674
JHARKHAND,GODDA,2015,212
JHARKHAND,GUMLA,2015,160
JHARKHAND,HAZARIBAGH,2015,421
JHARKHAND,JAMSHEDPUR,2015,568
JHARKHAND,JAMSHEDPUR RAILWAY,2015,3
JHARKHAND,JAMTARA,2015,204
JHARKHAND,KHUNTI,2015,42
JHARKHAND,KODERMA,2015,146
JHARKHAND,LATEHAR,2015,143
JHARKHAND,LOHARDAGGA,2015,120
JHARKHAND,PAKUR,2015,265
JHARKHAND,PALAMU,2015,253
JHARKHAND,RAMGARH,2015,232
JHARKHAND,RANCHI,2015,273
JHARKHAND,SAHEBGANJ,2015,266
JHARKHAND,SARAIKELA,2015,184
JHARKHAND,SIMDEGA,2015,61
KARNATAKA,BAGALKOT,2015,254
KARNATAKA,BENGALURU CITY,2015,3079
KARNATAKA,BENGALURU DISTRICT,2015,426
KARNATAKA,BELAGAVI DISTRICT,2015,425
KARNATAKA,BALLARI,2015,306
KARNATAKA,BIDAR,2015,305
KARNATAKA,VIJAYAPURA,2015,360
KARNATAKA,CHIKKABALLAPURA,2015,164
KARNATAKA,CHAMARAJNAGAR,2015,149
KARNATAKA,CHIKKAMAGALURU,2015,327
KARNATAKA,CHITRADURGA,2015,435
KARNATAKA,DAKSHINA KANNADA,2015,181
KARNATAKA,DAVANAGERE,2015,385
KARNATAKA,DHARWAD,2015,95
KARNATAKA,GADAG,2015,85
KARNATAKA,KALABURGI,2015,374
KARNATAKA,HASSAN,2015,372
KARNATAKA,HAVERI,2015,135
KARNATAKA,HUBBALLI DHARWAD CITY,2015,135
KARNATAKA,K.G.F.,2015,42
KARNATAKA,KODAGU,2015,130
KARNATAKA,KOLAR,2015,92
KARNATAKA,KOPPAL,2015,133
KARNATAKA,MANDYA,2015,721
KARNATAKA,MANGALURU CITY,2015,180
KARNATAKA,MYSURU CITY,2015,333
KARNATAKA,MYSURU DISTRICT,2015,311
KARNATAKA,RAICHUR,2015,480
KARNATAKA,K.RAILWAYS,2015,11
KARNATAKA,RAMANAGARA,2015,365
KARNATAKA,SHIMOGA,2015,681
KARNATAKA,TUMAKURU,2015,283
KARNATAKA,UDUPI,2015,230
KARNATAKA,UTTARA KANNADA,2015,280
KARNATAKA,YADGIRI,2015,240
KARNATAKA,BELAGAVI CITY,2015,201
KERALA,ALAPUZHA,2015,445
KERALA,ERNAKULAM COMMR.,2015,404
KERALA,ERNAKULAM RURAL,2015,454
KERALA,IDUKKI,2015,405
KERALA,KANNUR,2015,546
KERALA,KASARGOD,2015,354
KERALA,KOLLAM COMMR.,2015,488
KERALA,KOLLAM RURAL,2015,502
KERALA,KOTTAYAM,2015,376
KERALA,KOZHIKODE COMMR.,2015,361
KERALA,KOZHIKODE RURAL,2015,569
KERALA,MALAPPURAM,2015,989
KERALA,PALAKKAD,2015,624
KERALA,PATHANAMTHITTA,2015,331
KERALA,RAILWAYS,2015,49
KERALA,THRISSUR COMMR.,2015,264
KERALA,THRISSUR RURAL,2015,688
KERALA,TRIVANDRUM COMMR.,2015,425
KERALA,TRIVANDRUM RURAL,2015,1040
KERALA,WAYANADU,2015,380
KERALA,CRIME BRANCH,2015,14
MADHYA PRADESH,AGAR,2015,186
MADHYA PRADESH,ALIRAJPUR,2015,103
MADHYA PRADESH,ANUPPUR,2015,268
MADHYA PRADESH,ASHOK NAGAR,2015,381
MADHYA PRADESH,BALAGHAT,2015,495
MADHYA PRADESH,BARWANI,2015,255
MADHYA PRADESH,BETUL,2015,436
MADHYA PRADESH,BHIND,2015,433
MADHYA PRADESH,BHOPAL,2015,1192
MADHYA PRADESH,BHOPAL RAILWAY,2015,48
MADHYA PRADESH,BURHANPUR,2015,169
MADHYA PRADESH,CHHATARPUR,2015,487
MADHYA PRADESH,CHHINDWARA,2015,695
MADHYA PRADESH,DAMOH,2015,371
MADHYA PRADESH,DATIA,2015,192
MADHYA PRADESH,DEWAS,2015,675
MADHYA PRADESH,DHAR,2015,543
MADHYA PRADESH,DINDORI,2015,261
MADHYA PRADESH,GUNA,2015,421
MADHYA PRADESH,GWALIOR,2015,972
MADHYA PRADESH,HARDA,2015,210
MADHYA PRADESH,HOSHANGABAD,2015,383
MADHYA PRADESH,INDORE,2015,1193
MADHYA PRADESH,INDORE RAILWAY,2015,10
MADHYA PRADESH,JABALPUR,2015,990
MADHYA PRADESH,JABALPUR RAILWAY,2015,31
MADHYA PRADESH,JHABUA,2015,220
MADHYA PRADESH,KATNI,2015,444
MADHYA PRADESH,KHANDWA,2015,445
MADHYA PRADESH,KHARGONE,2015,619
MADHYA PRADESH,MANDLA,2015,287
MADHYA PRADESH,MANDSAUR,2015,379
MADHYA PRADESH,MORENA,2015,545
MADHYA PRADESH,NARSINGHPUR,2015,409
MADHYA PRADESH,NEEMUCH,2015,207
MADHYA PRADESH,PANNA,2015,252
MADHYA PRADESH,RAISEN,2015,400
MADHYA PRADESH,RAJGARH,2015,575
MADHYA PRADESH,RATLAM,2015,533
MADHYA PRADESH,REWA,2015,642
MADHYA PRADESH,SAGAR,2015,977
MADHYA PRADESH,SATNA,2015,560
MADHYA PRADESH,SEONI,2015,588
MADHYA PRADESH,SHAHDOL,2015,636
MADHYA PRADESH,SHAJAPUR,2015,241
MADHYA PRADESH,SHEOPUR,2015,89
MADHYA PRADESH,SHIVPURI,2015,506
MADHYA PRADESH,SIDHI,2015,220
MADHYA PRADESH,SEHORE,2015,526
MADHYA PRADESH,SINGRAULI,2015,344
MADHYA PRADESH,TIKAMGARH,2015,386
MADHYA PRADESH,UJJAIN,2015,871
MADHYA PRADESH,UMARIA,2015,167
MADHYA PRADESH,VIDISHA,2015,667
MADHYA PRADESH,CYBER CELL,2015,0
MAHARASHTRA,AHMEDNAGAR,2015,953
MAHARASHTRA,AKOLA,2015,489
MAHARASHTRA,AMRAVATI COMMR.,2015,501
MAHARASHTRA,AMRAVATI RURAL,2015,948
MAHARASHTRA,AURANGABAD COMMR.,2015,882
MAHARASHTRA,AURANGABAD RURAL,2015,539
MAHARASHTRA,BEED,2015,823
MAHARASHTRA,BHANDARA,2015,225
MAHARASHTRA,BULDHANA,2015,567
MAHARASHTRA,CHANDRAPUR,2015,751
MAHARASHTRA,DHULE,2015,348
MAHARASHTRA,GADCHIROLI,2015,125
MAHARASHTRA,GONDIA,2015,286
MAHARASHTRA,HINGOLI,2015,214
MAHARASHTRA,JALGAON,2015,743
MAHARASHTRA,JALNA,2015,607
MAHARASHTRA,KOLHAPUR,2015,633
MAHARASHTRA,LATUR,2015,512
MAHARASHTRA,MUMBAI COMMR.,2015,4803
MAHARASHTRA,MUMBAI RAILWAY,2015,117
MAHARASHTRA,NAGPUR COMMR.,2015,1302
MAHARASHTRA,NAGPUR RAILWAY,2015,32
MAHARASHTRA,NAGPUR RURAL,2015,420
MAHARASHTRA,NANDED,2015,554
MAHARASHTRA,NANDURBAR,2015,142
MAHARASHTRA,NASIK COMMR.,2015,474
MAHARASHTRA,NASIK RURAL,2015,942
MAHARASHTRA,NAVI MUMBAI,2015,619
MAHARASHTRA,OSMANABAD,2015,329
MAHARASHTRA,PALGHAR,2015,691
MAHARASHTRA,PARBHANI,2015,473
MAHARASHTRA,PUNE COMMR.,2015,1969
MAHARASHTRA,PUNE RAILWAY,2015,24
MAHARASHTRA,PUNE RURAL,2015,1118
MAHARASHTRA,RAIGAD,2015,316
MAHARASHTRA,RATNAGIRI,2015,171
MAHARASHTRA,SANGLI,2015,493
MAHARASHTRA,SATARA,2015,754
MAHARASHTRA,SINDHUDURG,2015,91
MAHARASHTRA,SOLAPUR COMMR.,2015,264
MAHARASHTRA,SOLAPUR RURAL,2015,610
MAHARASHTRA,THANE COMMR.,2015,1646
MAHARASHTRA,THANE RURAL,2015,643
MAHARASHTRA,WARDHA,2015,443
MAHARASHTRA,WASHIM,2015,425
MAHARASHTRA,YAVATMAL,2015,1115
MANIPUR,BISHNUPUR,2015,41
MANIPUR,CHANDEL,2015,2
MANIPUR,CHURACHANDPUR,2015,2
MANIPUR,C. I. D.,2015,0
MANIPUR,IMPHAL EAST,2015,59
MANIPUR,IMPHAL WEST,2015,103
MANIPUR,SENAPATI,2015,2
MANIPUR,TAMENGLONG,2015,0
MANIPUR,THOUBAL,2015,56
MANIPUR,UKHRUL,2015,1
MEGHALAYA,GARO HILLS EAST,2015,8
MEGHALAYA,GARO HILLS NORTH,2015,21
MEGHALAYA,GARO HILLS SOUTH,2015,7
MEGHALAYA,GARO HILLS SOUTH WEST,2015,20
MEGHALAYA,GARO HILLS WEST,2015,58
MEGHALAYA,JAINTIA HILLS WEST,2015,17
MEGHALAYA,JAINTIA HILLS EAST,2015,15
MEGHALAYA,KHASI HILLS EAST,2015,105
MEGHALAYA,KHASI HILLS SOUTH WEST,2015,6
MEGHALAYA,KHASI HILLS WEST,2015,11
MEGHALAYA,RI-BHOI,2015,66
MIZORAM,AIZAWL,2015,56
MIZORAM,CHAMPHAI,2015,10
MIZORAM,KOLASIB,2015,19
MIZORAM,LAWNGTLAI,2015,15
MIZORAM,LUNGLEI,2015,26
MIZORAM,MAMIT,2015,12
MIZORAM,SAIHA,2015,8
MIZORAM,SERCHHIP,2015,12
MIZORAM,SPL TRAFFIC,2015,0
MIZORAM,SPL NARCOTIC,2015,0
NAGALAND,DIMAPUR,2015,58
NAGALAND,KIPHIRE,2015,0
NAGALAND,KOHIMA,2015,19
NAGALAND,LONGLENG,2015,0
NAGALAND,MOKOKCHUNG,2015,1
NAGALAND,MON,2015,5
NAGALAND,PEREN,2015,1
NAGALAND,PHEK,2015,2
NAGALAND,TUENSANG,2015,1
NAGALAND,WOKHA,2015,2
NAGALAND,ZUNHEBOTO,2015,1
ODISHA,ANGUL,2015,612
ODISHA,BALASORE,2015,1403
ODISHA,BARAGARH,2015,706
ODISHA,BERHAMPUR,2015,450
ODISHA,BHADRAK,2015,672
ODISHA,BOLANGIR,2015,590
ODISHA,BOUDH,2015,239
ODISHA,CUTTACK,2015,218
ODISHA,DCP BBSR,2015,559
ODISHA,DCP CTC,2015,461
ODISHA,DEOGARH,2015,247
ODISHA,DHENKANAL,2015,766
ODISHA,GAJAPATI,2015,143
ODISHA,GANJAM,2015,551
ODISHA,JAGATSINGHPUR,2015,467
ODISHA,JAJPUR,2015,715
ODISHA,JHARSUGUDA,2015,240
ODISHA,KALAHANDI,2015,770
ODISHA,KANDHAMAL,2015,489
ODISHA,KENDRAPARA,2015,604
ODISHA,KEONJHAR,2015,611
ODISHA,KHURDA,2015,329
ODISHA,KORAPUT,2015,544
ODISHA,MALKANGIRI,2015,162
